customer_id,plan,monthly_price,start_date,upgrade_flag
CUST_02854,Pro,2499,2025-02-28,0
CUST_02855,Pro,2499,2024-06-09,0
CUST_02856,Pro,2499,2024-06-26,0
CUST_02857,Enterprise,6999,2025-09-20,0
CUST_02858,Basic,999,2025-12-08,0
CUST_02859,Basic,999,2025-05-04,0
CUST_02860,Basic,999,2024-11-22,0
CUST_02861,Pro,2499,2025-08-20,0
CUST_02862,Basic,999,2024-10-15,0
CUST_02863,Pro,2499,2025-08-15,0
CUST_02864,Pro,2499,2025-10-25,0
CUST_02865,Basic,999,2025-07-26,0
CUST_02866,Pro,2499,2025-07-26,0
CUST_02867,Pro,2499,2024-12-19,0
CUST_02868,Pro,2499,2024-01-28,0
CUST_02869,Basic,999,2024-02-12,0
CUST_02870,Basic,999,2025-11-11,0
CUST_02871,Basic,999,2025-02-26,0
CUST_02872,Enterprise,6999,2025-08-20,0
CUST_02873,Basic,999,2024-06-25,0
CUST_02874,Basic,999,2025-06-12,0
CUST_02875,Basic,999,2025-09-01,0
CUST_02876,Pro,2499,2025-05-08,0
CUST_02877,Pro,2499,2024-07-16,0
CUST_02878,Basic,999,2025-09-01,0
CUST_02879,Enterprise,6999,2025-07-30,0
CUST_02880,Pro,2499,2025-05-31,0
CUST_02881,Basic,999,2025-05-28,0
CUST_02882,Pro,2499,2024-01-22,0
CUST_02883,Pro,2499,2024-04-21,0
CUST_02884,Pro,2499,2024-02-26,0
CUST_02885,Basic,999,2024-03-06,0
CUST_02886,Basic,999,2024-04-07,0
CUST_02887,Pro,2499,2024-05-23,0
CUST_02888,Basic,999,2025-03-10,0
CUST_02889,Pro,2499,2025-09-28,0
CUST_02890,Basic,999,2025-11-09,0
CUST_02891,Basic,999,2024-03-26,0
CUST_02892,Pro,2499,2025-08-10,0
CUST_02893,Pro,2499,2024-12-09,0
CUST_02894,Enterprise,6999,2024-10-20,0
CUST_02895,Pro,2499,2025-07-24,0
CUST_02896,Pro,2499,2025-10-11,0
CUST_02897,Basic,999,2025-09-02,0
CUST_02898,Pro,2499,2025-12-04,0
CUST_02899,Basic,999,2024-08-30,0
CUST_02900,Enterprise,6999,2025-07-14,0
CUST_02901,Pro,2499,2024-02-01,0
CUST_02902,Basic,999,2025-01-25,0
CUST_02903,Pro,2499,2024-10-03,0
CUST_02904,Pro,2499,2025-06-15,0
CUST_02905,Pro,2499,2024-06-02,0
CUST_02906,Enterprise,6999,2025-01-17,0
CUST_02907,Pro,2499,2024-03-08,0
CUST_02908,Basic,999,2024-08-01,0
CUST_02909,Pro,2499,2025-10-16,0
CUST_02910,Basic,999,2025-01-10,0
CUST_02911,Enterprise,6999,2024-07-31,0
CUST_02912,Basic,999,2024-03-19,0
CUST_02913,Basic,999,2025-12-26,0
CUST_02914,Pro,2499,2025-09-19,0
CUST_02915,Enterprise,6999,2025-08-26,0
CUST_02916,Basic,999,2025-01-15,0
CUST_02917,Basic,999,2025-11-10,0
CUST_02918,Pro,2499,2024-02-27,0
CUST_02919,Enterprise,6999,2024-01-26,0
CUST_02920,Pro,2499,2025-03-22,0
CUST_02921,Basic,999,2024-03-06,0
CUST_02922,Basic,999,2024-09-10,0
CUST_02923,Basic,999,2024-02-13,0
CUST_02924,Basic,999,2024-04-06,0
CUST_02925,Basic,999,2025-07-07,0
CUST_02926,Pro,2499,2024-08-14,0
CUST_02927,Basic,999,2025-11-09,0
CUST_02928,Basic,999,2025-03-11,0
CUST_02929,Basic,999,2025-08-23,0
CUST_02930,Basic,999,2025-01-13,0
CUST_02931,Pro,2499,2024-06-26,0
CUST_02932,Basic,999,2025-03-02,0
CUST_02933,Enterprise,6999,2025-12-09,0
CUST_02934,Basic,999,2024-11-02,0
CUST_02935,Enterprise,6999,2025-05-18,0
CUST_02936,Pro,2499,2024-09-24,0
CUST_02937,Pro,2499,2025-08-08,0
CUST_02938,Basic,999,2024-01-08,0
CUST_02939,Enterprise,6999,2025-05-22,0
CUST_02940,Basic,999,2025-04-20,0
CUST_02941,Pro,2499,2024-10-23,0
CUST_02942,Enterprise,6999,2024-06-12,0
CUST_02943,Enterprise,6999,2025-04-29,0
CUST_02944,Basic,999,2025-08-19,0
CUST_02945,Pro,2499,2024-03-12,0
CUST_02946,Pro,2499,2025-07-20,0
CUST_02947,Basic,999,2025-07-12,0
CUST_02948,Basic,999,2024-08-25,0
CUST_02949,Basic,999,2024-04-13,0
CUST_02950,Pro,2499,2024-07-28,0
CUST_02951,Pro,2499,2025-07-07,0
CUST_02952,Pro,2499,2025-04-12,0
CUST_02953,Basic,999,2025-03-29,0
CUST_02954,Enterprise,6999,2024-09-24,0
CUST_02955,Basic,999,2025-01-20,0
CUST_02956,Pro,2499,2025-01-21,0
CUST_02957,Basic,999,2024-09-15,0
CUST_02958,Basic,999,2024-10-09,0
CUST_02959,Basic,999,2025-09-17,0
CUST_02960,Basic,999,2024-02-09,0
CUST_02961,Basic,999,2025-04-30,0
CUST_02962,Basic,999,2024-08-07,0
CUST_02963,Basic,999,2024-05-08,0
CUST_02964,Basic,999,2025-06-03,0
CUST_02965,Enterprise,6999,2025-09-04,0
CUST_02966,Pro,2499,2025-11-18,0
CUST_02967,Basic,999,2025-09-10,0
CUST_02968,Enterprise,6999,2025-09-04,0
CUST_02969,Pro,2499,2024-09-16,0
CUST_02970,Pro,2499,2024-12-31,0
CUST_02971,Enterprise,6999,2025-06-27,0
CUST_02972,Pro,2499,2025-10-10,0
CUST_02973,Pro,2499,2025-06-07,0
CUST_02974,Basic,999,2024-01-16,0
CUST_02975,Basic,999,2024-05-08,0
CUST_02976,Pro,2499,2025-07-28,0
CUST_02977,Basic,999,2024-04-18,0
CUST_02978,Basic,999,2025-06-16,0
CUST_02979,Pro,2499,2025-10-31,0
CUST_02980,Enterprise,6999,2024-09-25,0
CUST_02981,Enterprise,6999,2024-06-10,0
CUST_02982,Basic,999,2024-09-16,0
CUST_02983,Enterprise,6999,2024-04-11,0
CUST_02984,Basic,999,2025-05-20,0
CUST_02985,Pro,2499,2025-07-24,0
CUST_02986,Basic,999,2024-09-03,0
CUST_02987,Pro,2499,2025-10-01,0
CUST_02988,Pro,2499,2025-06-20,0
CUST_02989,Basic,999,2024-05-10,0
CUST_02990,Basic,999,2024-12-18,0
CUST_02991,Basic,999,2024-07-14,0
CUST_02992,Pro,2499,2025-10-27,0
CUST_02993,Enterprise,6999,2025-01-16,0
CUST_02994,Pro,2499,2025-10-06,0
CUST_02995,Pro,2499,2024-08-14,0
CUST_02996,Basic,999,2025-12-01,0
CUST_02997,Pro,2499,2025-04-20,0
CUST_02998,Pro,2499,2025-04-21,0
CUST_02999,Basic,999,2024-09-21,0
CUST_03000,Basic,999,2025-01-06,0
CUST_03001,Pro,2499,2025-04-30,0
CUST_03002,Basic,999,2025-03-09,0
CUST_03003,Basic,999,2025-10-07,0
CUST_03004,Basic,999,2024-07-29,0
CUST_03005,Pro,2499,2025-07-25,0
CUST_03006,Pro,2499,2025-01-11,0
CUST_03007,Basic,999,2025-01-29,0
CUST_03008,Basic,999,2025-03-25,0
CUST_03009,Basic,999,2024-12-29,0
CUST_03010,Pro,2499,2025-04-01,0
CUST_03011,Pro,2499,2025-12-25,0
CUST_03012,Basic,999,2025-12-28,0
CUST_03013,Basic,999,2024-08-13,0
CUST_03014,Basic,999,2024-05-10,0
CUST_03015,Basic,999,2025-08-10,0
CUST_03016,Pro,2499,2025-04-20,0
CUST_03017,Basic,999,2024-10-03,0
CUST_03018,Pro,2499,2024-06-04,0
CUST_03019,Pro,2499,2024-08-05,0
CUST_03020,Pro,2499,2024-07-08,0
CUST_03021,Enterprise,6999,2025-02-20,0
CUST_03022,Enterprise,6999,2025-11-05,0
CUST_03023,Basic,999,2025-11-22,0
CUST_03024,Pro,2499,2025-06-29,0
CUST_03025,Pro,2499,2024-02-10,0
CUST_03026,Basic,999,2024-11-02,0
CUST_03027,Basic,999,2024-12-03,0
CUST_03028,Basic,999,2024-11-09,0
CUST_03029,Enterprise,6999,2024-03-15,0
CUST_03030,Basic,999,2024-10-05,0
CUST_03031,Basic,999,2024-06-24,0
CUST_03032,Pro,2499,2025-10-23,0
CUST_03033,Pro,2499,2024-09-29,0
CUST_03034,Pro,2499,2025-09-11,0
CUST_03035,Basic,999,2025-10-12,0
CUST_03036,Basic,999,2024-10-15,0
CUST_03037,Pro,2499,2025-12-24,0
CUST_03038,Pro,2499,2024-09-28,0
CUST_03039,Basic,999,2024-03-06,0
CUST_03040,Basic,999,2025-04-27,0
CUST_03041,Basic,999,2024-09-04,0
CUST_03042,Pro,2499,2024-06-04,0
CUST_03043,Basic,999,2024-02-16,0
CUST_03044,Enterprise,6999,2025-03-29,0
CUST_03045,Pro,2499,2024-07-19,0
CUST_03046,Basic,999,2025-10-21,0
CUST_03047,Enterprise,6999,2024-05-03,0
CUST_03048,Pro,2499,2024-01-01,0
CUST_03049,Enterprise,6999,2025-10-01,0
CUST_03050,Basic,999,2024-07-09,0
CUST_03051,Enterprise,6999,2025-08-01,0
CUST_03052,Basic,999,2025-05-30,0
CUST_03053,Pro,2499,2025-03-17,0
CUST_03054,Basic,999,2024-05-22,0
CUST_03055,Pro,2499,2024-07-09,0
CUST_03056,Basic,999,2025-06-16,0
CUST_03057,Pro,2499,2024-08-14,0
CUST_03058,Basic,999,2024-11-08,0
CUST_03059,Basic,999,2025-09-20,0
CUST_03060,Pro,2499,2024-10-28,0
CUST_03061,Basic,999,2025-10-15,0
CUST_03062,Basic,999,2025-04-04,0
CUST_03063,Basic,999,2025-02-04,0
CUST_03064,Enterprise,6999,2025-07-04,0
CUST_03065,Pro,2499,2025-01-27,0
CUST_03066,Basic,999,2024-07-25,0
CUST_03067,Basic,999,2024-07-28,0
CUST_03068,Basic,999,2024-04-24,0
CUST_03069,Pro,2499,2025-10-07,0
CUST_03070,Pro,2499,2024-09-07,0
CUST_03071,Pro,2499,2024-08-06,0
CUST_03072,Basic,999,2025-02-10,0
CUST_03073,Basic,999,2025-03-18,0
CUST_03074,Basic,999,2025-08-25,0
CUST_03075,Pro,2499,2024-12-19,0
CUST_03076,Basic,999,2025-07-11,0
CUST_03077,Pro,2499,2025-07-03,0
CUST_03078,Basic,999,2024-05-21,0
CUST_03079,Basic,999,2025-09-03,0
CUST_03080,Pro,2499,2025-05-15,0
CUST_03081,Enterprise,6999,2025-12-02,0
CUST_03082,Basic,999,2025-06-30,0
CUST_03083,Basic,999,2025-10-20,0
CUST_03084,Pro,2499,2025-06-25,0
CUST_03085,Pro,2499,2025-05-21,0
CUST_03086,Pro,2499,2025-08-18,0
CUST_03087,Pro,2499,2024-10-07,0
CUST_03088,Basic,999,2025-02-27,0
CUST_03089,Pro,2499,2024-09-26,0
CUST_03090,Enterprise,6999,2024-06-02,0
CUST_03091,Basic,999,2025-09-05,0
CUST_03092,Basic,999,2025-12-27,0
CUST_03093,Basic,999,2025-10-23,0
CUST_03094,Basic,999,2024-03-23,0
CUST_03095,Pro,2499,2025-09-13,0
CUST_03096,Pro,2499,2025-03-01,0
CUST_03097,Basic,999,2024-10-01,0
CUST_03098,Pro,2499,2025-12-13,0
CUST_03099,Basic,999,2024-10-10,0
CUST_03100,Enterprise,6999,2024-06-21,0
CUST_03101,Basic,999,2024-11-22,0
CUST_03102,Pro,2499,2025-12-18,0
CUST_03103,Pro,2499,2024-03-03,0
CUST_03104,Pro,2499,2024-03-13,0
CUST_03105,Basic,999,2025-09-27,0
CUST_03106,Pro,2499,2025-01-09,0
CUST_03107,Basic,999,2025-09-24,0
CUST_03108,Basic,999,2025-05-22,0
CUST_03109,Basic,999,2025-02-01,0
CUST_03110,Basic,999,2024-04-29,0
CUST_03111,Pro,2499,2025-03-12,0
CUST_03112,Basic,999,2025-11-06,0
CUST_03113,Pro,2499,2025-04-09,0
CUST_03114,Basic,999,2024-10-12,0
CUST_03115,Basic,999,2024-09-21,0
CUST_03116,Pro,2499,2024-11-15,0
CUST_03117,Basic,999,2025-11-03,0
CUST_03118,Pro,2499,2025-01-10,0
CUST_03119,Basic,999,2024-03-29,0
CUST_03120,Basic,999,2025-10-15,0
CUST_03121,Pro,2499,2024-07-21,0
CUST_03122,Pro,2499,2024-11-29,0
CUST_03123,Pro,2499,2024-08-09,0
CUST_03124,Pro,2499,2024-02-10,0
CUST_03125,Enterprise,6999,2025-12-08,0
CUST_03126,Basic,999,2024-03-08,0
CUST_03127,Basic,999,2025-05-28,0
CUST_03128,Basic,999,2025-09-28,0
CUST_03129,Basic,999,2025-09-13,0
CUST_03130,Basic,999,2025-08-20,0
CUST_03131,Basic,999,2025-09-23,0
CUST_03132,Basic,999,2024-05-06,0
CUST_03133,Pro,2499,2024-09-11,0
CUST_03134,Pro,2499,2025-11-25,0
CUST_03135,Enterprise,6999,2024-01-16,0
CUST_03136,Basic,999,2025-04-21,0
CUST_03137,Pro,2499,2024-03-02,0
CUST_03138,Pro,2499,2025-03-07,0
CUST_03139,Pro,2499,2025-10-31,0
CUST_03140,Enterprise,6999,2024-09-24,0
CUST_03141,Basic,999,2024-02-04,0
CUST_03142,Pro,2499,2025-07-29,0
CUST_03143,Basic,999,2025-05-08,0
CUST_03144,Enterprise,6999,2025-07-15,0
CUST_03145,Enterprise,6999,2025-04-13,0
CUST_03146,Basic,999,2025-10-22,0
CUST_03147,Basic,999,2024-11-20,0
CUST_03148,Basic,999,2024-10-30,0
CUST_03149,Pro,2499,2024-10-02,0
CUST_03150,Enterprise,6999,2025-11-14,0
CUST_03151,Enterprise,6999,2024-07-19,0
CUST_03152,Basic,999,2025-03-20,0
CUST_03153,Basic,999,2024-11-19,0
CUST_03154,Pro,2499,2024-02-04,0
CUST_03155,Enterprise,6999,2025-04-26,0
CUST_03156,Basic,999,2025-12-28,0
CUST_03157,Basic,999,2025-04-24,0
CUST_03158,Basic,999,2024-03-05,0
CUST_03159,Basic,999,2024-01-08,0
CUST_03160,Basic,999,2024-10-27,0
CUST_03161,Basic,999,2024-12-08,0
CUST_03162,Basic,999,2025-03-06,0
CUST_03163,Pro,2499,2025-02-27,0
CUST_03164,Pro,2499,2024-11-27,0
CUST_03165,Pro,2499,2025-03-13,0
CUST_03166,Basic,999,2025-08-10,0
CUST_03167,Basic,999,2024-06-22,0
CUST_03168,Pro,2499,2025-07-12,0
CUST_03169,Enterprise,6999,2025-06-10,0
CUST_03170,Pro,2499,2025-10-20,0
CUST_03171,Basic,999,2024-01-26,0
CUST_03172,Basic,999,2025-08-27,0
CUST_03173,Enterprise,6999,2025-02-09,0
CUST_03174,Pro,2499,2024-08-19,0
CUST_03175,Basic,999,2025-06-16,0
CUST_03176,Basic,999,2025-07-03,0
CUST_03177,Basic,999,2025-05-19,0
CUST_03178,Basic,999,2025-10-30,0
CUST_03179,Pro,2499,2024-06-27,0
CUST_03180,Enterprise,6999,2024-05-11,0
CUST_03181,Basic,999,2025-03-30,0
CUST_03182,Basic,999,2024-12-13,0
CUST_03183,Pro,2499,2025-06-23,0
CUST_03184,Pro,2499,2025-02-09,0
CUST_03185,Basic,999,2024-03-16,0
CUST_03186,Pro,2499,2025-08-01,0
CUST_03187,Enterprise,6999,2025-05-06,0
CUST_03188,Basic,999,2024-07-12,0
CUST_03189,Pro,2499,2024-06-10,0
CUST_03190,Pro,2499,2024-12-12,0
CUST_03191,Basic,999,2024-12-26,0
CUST_03192,Basic,999,2025-08-06,0
CUST_03193,Pro,2499,2024-03-27,0
CUST_03194,Pro,2499,2024-09-18,0
CUST_03195,Basic,999,2024-08-01,0
CUST_03196,Pro,2499,2025-10-26,0
CUST_03197,Pro,2499,2025-12-22,0
CUST_03198,Pro,2499,2025-07-26,0
CUST_03199,Pro,2499,2024-09-18,0
CUST_03200,Pro,2499,2025-12-30,0
CUST_03201,Enterprise,6999,2024-10-09,0
CUST_03202,Pro,2499,2025-10-09,0
CUST_03203,Pro,2499,2025-04-11,0
CUST_03204,Pro,2499,2025-01-14,0
CUST_03205,Basic,999,2024-12-27,0
CUST_03206,Enterprise,6999,2025-03-24,0
CUST_03207,Basic,999,2025-03-16,0
CUST_03208,Basic,999,2024-04-02,0
CUST_03209,Basic,999,2025-09-12,0
CUST_03210,Enterprise,6999,2025-02-27,0
CUST_03211,Basic,999,2024-05-21,0
CUST_03212,Pro,2499,2024-10-17,0
CUST_03213,Pro,2499,2025-03-07,0
CUST_03214,Pro,2499,2025-11-19,0
CUST_03215,Pro,2499,2025-10-14,0
CUST_03216,Basic,999,2025-12-01,0
CUST_03217,Enterprise,6999,2024-02-18,0
CUST_03218,Pro,2499,2024-10-28,0
CUST_03219,Enterprise,6999,2024-07-08,0
CUST_03220,Basic,999,2024-05-15,0
CUST_03221,Basic,999,2025-07-08,0
CUST_03222,Basic,999,2025-02-07,0
CUST_03223,Pro,2499,2025-08-24,0
CUST_03224,Basic,999,2024-12-06,0
CUST_03225,Basic,999,2025-12-04,0
CUST_03226,Basic,999,2024-11-13,0
CUST_03227,Pro,2499,2025-09-09,0
CUST_03228,Pro,2499,2024-12-28,0
CUST_03229,Pro,2499,2025-01-16,0
CUST_03230,Basic,999,2024-08-20,0
CUST_03231,Enterprise,6999,2024-12-09,0
CUST_03232,Enterprise,6999,2025-07-02,0
CUST_03233,Basic,999,2025-07-06,0
CUST_03234,Pro,2499,2025-06-12,0
CUST_03235,Pro,2499,2025-07-24,0
CUST_03236,Basic,999,2024-07-01,0
CUST_03237,Pro,2499,2024-02-10,0
CUST_03238,Pro,2499,2025-07-04,0
CUST_03239,Pro,2499,2025-01-31,0
CUST_03240,Basic,999,2025-12-04,0
CUST_03241,Pro,2499,2025-05-08,0
CUST_03242,Basic,999,2025-10-20,0
CUST_03243,Enterprise,6999,2024-11-28,0
CUST_03244,Enterprise,6999,2024-05-06,0
CUST_03245,Pro,2499,2025-07-11,0
CUST_03246,Basic,999,2025-07-10,0
CUST_03247,Basic,999,2024-01-01,0
CUST_03248,Basic,999,2024-06-16,0
CUST_03249,Pro,2499,2025-09-11,0
CUST_03250,Basic,999,2024-01-19,0
CUST_03251,Pro,2499,2024-11-27,0
CUST_03252,Basic,999,2025-08-06,0
CUST_03253,Basic,999,2025-03-31,0
CUST_03254,Basic,999,2024-04-18,0
CUST_03255,Pro,2499,2024-09-24,0
CUST_03256,Enterprise,6999,2025-03-20,0
CUST_03257,Pro,2499,2024-08-27,0
CUST_03258,Pro,2499,2024-10-27,0
CUST_03259,Pro,2499,2025-08-24,0
CUST_03260,Pro,2499,2024-04-12,0
CUST_03261,Pro,2499,2024-09-06,0
CUST_03262,Basic,999,2025-03-28,0
CUST_03263,Pro,2499,2025-06-03,0
CUST_03264,Basic,999,2024-06-01,0
CUST_03265,Pro,2499,2024-06-22,0
CUST_03266,Enterprise,6999,2024-12-08,0
CUST_03267,Pro,2499,2025-10-31,0
CUST_03268,Basic,999,2025-03-06,0
CUST_03269,Pro,2499,2025-12-27,0
CUST_03270,Enterprise,6999,2025-11-19,0
CUST_03271,Enterprise,6999,2025-11-17,0
CUST_03272,Enterprise,6999,2025-10-19,0
CUST_03273,Pro,2499,2024-11-19,0
CUST_03274,Enterprise,6999,2025-11-03,0
CUST_03275,Basic,999,2025-09-30,0
CUST_03276,Basic,999,2025-02-23,0
CUST_03277,Basic,999,2025-08-16,0
CUST_03278,Basic,999,2025-04-29,0
CUST_03279,Basic,999,2025-10-20,0
CUST_03280,Pro,2499,2025-02-15,0
CUST_03281,Pro,2499,2024-03-24,0
CUST_03282,Basic,999,2024-04-22,0
CUST_03283,Basic,999,2024-11-27,0
CUST_03284,Pro,2499,2025-01-12,0
CUST_03285,Basic,999,2025-10-16,0
CUST_03286,Enterprise,6999,2024-02-10,0
CUST_03287,Pro,2499,2024-04-14,0
CUST_03288,Pro,2499,2024-07-20,0
CUST_03289,Basic,999,2025-03-25,0
CUST_03290,Basic,999,2024-09-22,0
CUST_03291,Basic,999,2024-07-28,0
CUST_03292,Basic,999,2025-07-16,0
CUST_03293,Basic,999,2024-04-27,0
CUST_03294,Enterprise,6999,2025-12-13,0
CUST_03295,Basic,999,2025-01-11,0
CUST_03296,Basic,999,2025-07-04,0
CUST_03297,Pro,2499,2025-06-23,0
CUST_03298,Basic,999,2024-03-24,0
CUST_03299,Basic,999,2025-03-29,0
CUST_03300,Basic,999,2025-10-28,0
CUST_03301,Pro,2499,2025-09-20,0
CUST_03302,Pro,2499,2025-05-28,0
CUST_03303,Basic,999,2025-08-27,0
CUST_03304,Pro,2499,2025-11-08,0
CUST_03305,Basic,999,2025-01-21,0
CUST_03306,Pro,2499,2024-12-15,0
CUST_03307,Pro,2499,2024-10-22,0
CUST_03308,Basic,999,2024-09-14,0
CUST_03309,Pro,2499,2024-03-21,0
CUST_03310,Pro,2499,2024-09-24,0
CUST_03311,Basic,999,2025-02-22,0
CUST_03312,Basic,999,2024-08-22,0
CUST_03313,Enterprise,6999,2024-11-06,0
CUST_03314,Basic,999,2024-12-22,0
CUST_03315,Basic,999,2024-07-31,0
CUST_03316,Pro,2499,2025-07-27,0
CUST_03317,Basic,999,2024-02-18,0
CUST_03318,Pro,2499,2024-05-06,0
CUST_03319,Pro,2499,2024-08-10,0
CUST_03320,Basic,999,2024-10-05,0
CUST_03321,Basic,999,2025-02-11,0
CUST_03322,Basic,999,2025-05-19,0
CUST_03323,Basic,999,2024-10-20,0
CUST_03324,Enterprise,6999,2024-10-03,0
CUST_03325,Pro,2499,2025-03-13,0
CUST_03326,Pro,2499,2024-04-16,0
CUST_03327,Enterprise,6999,2025-10-19,0
CUST_03328,Basic,999,2025-02-23,0
CUST_03329,Pro,2499,2025-09-02,0
CUST_03330,Pro,2499,2025-03-04,0
CUST_03331,Pro,2499,2025-01-09,0
CUST_03332,Basic,999,2024-03-13,0
CUST_03333,Basic,999,2025-09-25,0
CUST_03334,Pro,2499,2024-01-30,0
CUST_03335,Pro,2499,2024-07-06,0
CUST_03336,Basic,999,2024-12-29,0
CUST_03337,Basic,999,2025-03-26,0
CUST_03338,Basic,999,2024-07-13,0
CUST_03339,Basic,999,2024-06-04,0
CUST_03340,Pro,2499,2024-06-20,0
CUST_03341,Pro,2499,2024-02-10,0
CUST_03342,Basic,999,2024-03-03,0
CUST_03343,Enterprise,6999,2024-01-23,0
CUST_03344,Basic,999,2024-12-25,0
CUST_03345,Enterprise,6999,2024-03-15,0
CUST_03346,Pro,2499,2025-07-13,0
CUST_03347,Pro,2499,2025-11-02,0
CUST_03348,Basic,999,2024-04-27,0
CUST_03349,Enterprise,6999,2025-09-03,0
CUST_03350,Enterprise,6999,2025-01-14,0
CUST_03351,Basic,999,2025-11-09,0
CUST_03352,Pro,2499,2024-10-16,0
CUST_03353,Basic,999,2025-03-15,0
CUST_03354,Pro,2499,2025-10-29,0
CUST_03355,Pro,2499,2024-01-07,0
CUST_03356,Enterprise,6999,2024-07-14,0
CUST_03357,Basic,999,2025-02-24,0
CUST_03358,Pro,2499,2025-07-21,0
CUST_03359,Basic,999,2024-07-11,0
CUST_03360,Basic,999,2025-07-12,0
CUST_03361,Basic,999,2024-05-27,0
CUST_03362,Pro,2499,2025-10-30,0
CUST_03363,Enterprise,6999,2024-07-20,0
CUST_03364,Basic,999,2025-03-19,0
CUST_03365,Basic,999,2025-02-22,0
CUST_03366,Basic,999,2025-03-02,0
CUST_03367,Basic,999,2025-04-23,0
CUST_03368,Enterprise,6999,2025-04-19,0
CUST_03369,Basic,999,2024-05-05,0
CUST_03370,Pro,2499,2025-01-29,0
CUST_03371,Pro,2499,2025-07-29,0
CUST_03372,Basic,999,2024-11-20,0
CUST_03373,Basic,999,2025-01-26,0
CUST_03374,Basic,999,2025-11-18,0
CUST_03375,Basic,999,2025-09-19,0
CUST_03376,Enterprise,6999,2025-03-15,0
CUST_03377,Pro,2499,2024-07-22,0
CUST_03378,Enterprise,6999,2025-04-30,0
CUST_03379,Basic,999,2024-01-31,0
CUST_03380,Pro,2499,2025-01-22,0
CUST_03381,Enterprise,6999,2025-09-16,0
CUST_03382,Pro,2499,2025-03-09,0
CUST_03383,Basic,999,2025-01-10,0
CUST_03384,Basic,999,2024-12-09,0
CUST_03385,Basic,999,2025-03-18,0
CUST_03386,Basic,999,2025-08-01,0
CUST_03387,Enterprise,6999,2024-03-15,0
CUST_03388,Pro,2499,2025-07-10,0
CUST_03389,Basic,999,2025-10-27,0
CUST_03390,Basic,999,2024-06-03,0
CUST_03391,Enterprise,6999,2025-03-05,0
CUST_03392,Basic,999,2024-12-28,0
CUST_03393,Basic,999,2025-03-23,0
CUST_03394,Enterprise,6999,2024-08-21,0
CUST_03395,Pro,2499,2025-07-16,0
CUST_03396,Basic,999,2024-09-18,0
CUST_03397,Pro,2499,2024-05-04,0
CUST_03398,Basic,999,2024-09-01,0
CUST_03399,Basic,999,2025-06-25,0
CUST_03400,Pro,2499,2025-04-29,0
CUST_03401,Basic,999,2024-05-01,0
CUST_03402,Pro,2499,2024-05-04,0
CUST_03403,Basic,999,2025-07-02,0
CUST_03404,Pro,2499,2024-06-18,0
CUST_03405,Basic,999,2024-05-03,0
CUST_03406,Pro,2499,2024-02-04,0
CUST_03407,Pro,2499,2024-03-27,0
CUST_03408,Basic,999,2025-10-07,0
CUST_03409,Basic,999,2025-12-08,0
CUST_03410,Basic,999,2024-07-19,0
CUST_03411,Basic,999,2025-01-03,0
CUST_03412,Basic,999,2024-03-17,0
CUST_03413,Basic,999,2024-02-28,0
CUST_03414,Basic,999,2025-03-06,0
CUST_03415,Basic,999,2025-09-29,0
CUST_03416,Basic,999,2025-05-14,0
CUST_03417,Pro,2499,2024-04-18,0
CUST_03418,Enterprise,6999,2024-10-04,0
CUST_03419,Pro,2499,2024-03-08,0
CUST_03420,Basic,999,2024-03-09,0
CUST_03421,Pro,2499,2024-06-13,0
CUST_03422,Enterprise,6999,2025-05-03,0
CUST_03423,Pro,2499,2024-10-31,0
CUST_03424,Enterprise,6999,2025-11-04,0
CUST_03425,Enterprise,6999,2024-12-30,0
CUST_03426,Enterprise,6999,2025-01-13,0
CUST_03427,Enterprise,6999,2024-12-08,0
CUST_03428,Pro,2499,2025-07-07,0
CUST_03429,Pro,2499,2024-12-19,0
CUST_03430,Pro,2499,2025-02-19,0
CUST_03431,Basic,999,2024-04-18,0
CUST_03432,Basic,999,2025-07-16,0
CUST_03433,Basic,999,2025-05-11,0
CUST_03434,Enterprise,6999,2024-12-06,0
CUST_03435,Basic,999,2025-01-17,0
CUST_03436,Basic,999,2025-06-16,0
CUST_03437,Pro,2499,2024-10-26,0
CUST_03438,Basic,999,2024-05-18,0
CUST_03439,Pro,2499,2024-12-24,0
CUST_03440,Pro,2499,2025-05-13,0
CUST_03441,Basic,999,2025-01-19,0
CUST_03442,Pro,2499,2025-08-26,0
CUST_03443,Basic,999,2024-10-06,0
CUST_03444,Pro,2499,2025-09-28,0
CUST_03445,Pro,2499,2025-04-27,0
CUST_03446,Pro,2499,2024-04-20,0
CUST_03447,Basic,999,2024-05-18,0
CUST_03448,Enterprise,6999,2025-03-10,0
CUST_03449,Basic,999,2025-05-23,0
CUST_03450,Enterprise,6999,2024-09-29,0
CUST_03451,Basic,999,2024-04-08,0
CUST_03452,Enterprise,6999,2024-04-13,0
CUST_03453,Pro,2499,2024-08-01,0
CUST_03454,Basic,999,2025-10-25,0
CUST_03455,Enterprise,6999,2024-06-13,0
CUST_03456,Basic,999,2025-06-03,0
CUST_03457,Pro,2499,2024-10-10,0
CUST_03458,Pro,2499,2025-05-31,0
CUST_03459,Basic,999,2025-10-18,0
CUST_03460,Basic,999,2025-09-04,0
CUST_03461,Basic,999,2024-06-12,0
CUST_03462,Pro,2499,2025-10-20,0
CUST_03463,Pro,2499,2024-03-04,0
CUST_03464,Basic,999,2024-03-31,0
CUST_03465,Basic,999,2024-04-26,0
